Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
203,57,Male,Hat,Accessories,38,NE,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually
204,70,Male,Scarf,Accessories,38,IN,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly
205,24,Male,Sneakers,Footwear,100,AZ,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly
206,67,Male,Shirt,Clothing,64,HI,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly
207,24,Male,T-shirt,Clothing,55,WI,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly
208,62,Male,Gloves,Accessories,91,RI,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly
209,57,Male,Skirt,Clothing,38,WI,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly
210,55,Male,Sandals,Footwear,97,MN,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months
211,45,Male,Jacket,Outerwear,22,VT,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly
212,69,Male,Skirt,Clothing,92,SD,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly
213,67,Male,Handbag,Accessories,84,VA,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually
214,30,Male,Handbag,Accessories,93,NV,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months
215,24,Male,Jacket,Outerwear,50,HI,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months
216,62,Male,Scarf,Accessories,64,NJ,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly
217,43,Male,Shorts,Clothing,61,MA,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly
218,35,Male,Sunglasses,Accessories,48,OK,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually
219,28,Male,T-shirt,Clothing,45,CA,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly
220,32,Male,Belt,Accessories,88,NV,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly
221,39,Male,Sneakers,Footwear,57,AZ,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly
222,28,Male,Hat,Accessories,68,NC,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly
223,47,Male,Gloves,Accessories,94,NY,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly
224,20,Male,Pants,Clothing,41,WY,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually
225,63,Male,Socks,Clothing,83,SD,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
226,25,Male,Jacket,Outerwear,22,AR,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually
227,29,Male,Shoes,Footwear,74,TX,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly
228,50,Male,Jeans,Clothing,90,RI,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly
229,18,Male,Socks,Clothing,79,NH,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually
230,70,Male,Sandals,Footwear,28,OH,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months
231,66,Male,Scarf,Accessories,88,UT,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually
232,28,Male,Blouse,Clothing,26,TN,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
233,54,Male,Jewelry,Accessories,27,HI,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly
234,19,Male,Sweater,Clothing,83,AZ,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months
235,20,Male,Gloves,Accessories,39,SD,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly
236,43,Male,Sunglasses,Accessories,89,NJ,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly
237,38,Male,Coat,Outerwear,68,ND,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly
238,50,Male,Dress,Clothing,90,IA,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly
239,64,Male,Skirt,Clothing,34,OH,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually
240,49,Male,Pants,Clothing,51,VT,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly
241,47,Male,Sweater,Clothing,45,MT,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly
242,36,Male,Hoodie,Clothing,88,DE,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly
243,55,Male,Coat,Outerwear,85,NY,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months
244,25,Male,Jewelry,Accessories,100,KY,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly
245,53,Male,Belt,Accessories,42,OR,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
246,49,Male,Sandals,Footwear,53,RI,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly
247,35,Male,Sunglasses,Accessories,86,NV,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly
248,29,Male,Sweater,Clothing,66,MT,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly
249,47,Male,Belt,Accessories,100,PA,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly
250,53,Male,Handbag,Accessories,47,AK,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually
251,33,Male,Skirt,Clothing,25,MS,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly
252,21,Male,Handbag,Accessories,51,WY,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually
253,32,Male,Shorts,Clothing,41,DE,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly
254,52,Male,Boots,Footwear,73,OK,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,67,Male,Sunglasses,Accessories,42,IN,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly
256,43,Male,Scarf,Accessories,20,MD,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually
257,58,Male,Jewelry,Accessories,30,SD,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months
258,20,Male,Handbag,Accessories,53,WV,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly
259,61,Male,Gloves,Accessories,74,AL,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly
260,32,Male,Jeans,Clothing,57,LA,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually
261,38,Male,Hat,Accessories,57,MT,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months
262,21,Male,Jeans,Clothing,77,CA,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually
263,37,Male,Pants,Clothing,40,HI,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually
264,27,Male,Shorts,Clothing,46,IA,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly
265,36,Male,Pants,Clothing,78,CO,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually
266,32,Male,Backpack,Accessories,59,MI,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,51,Male,Jewelry,Accessories,75,LA,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly
268,64,Male,Sweater,Clothing,54,MD,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually
269,68,Male,Shoes,Footwear,42,GA,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly
270,68,Male,Blouse,Clothing,44,GA,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
271,33,Male,Jeans,Clothing,52,ND,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually
272,65,Male,Sunglasses,Accessories,69,MD,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly
273,48,Male,Jewelry,Accessories,26,OR,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
274,69,Male,Coat,Outerwear,33,ND,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly
275,59,Male,Jewelry,Accessories,32,MD,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
276,48,Male,Backpack,Accessories,85,VA,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13,Credit Card,Weekly
277,25,Male,Skirt,Clothing,30,SD,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly
278,29,Male,Shirt,Clothing,29,GA,M,Green,Winter,3.0,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,57,Male,Sweater,Clothing,95,HI,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually
280,23,Male,Sneakers,Footwear,69,AR,L,Turquoise,Summer,4.0,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly
281,45,Male,Sandals,Footwear,69,MT,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly
282,38,Male,Belt,Accessories,61,OK,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
283,21,Male,Skirt,Clothing,94,MN,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly
284,32,Male,Sweater,Clothing,30,MT,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually
285,63,Male,Skirt,Clothing,45,OH,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly
286,29,Male,Handbag,Accessories,39,KY,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly
287,27,Male,Jewelry,Accessories,51,NE,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,56,Male,Scarf,Accessories,37,DE,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly
289,30,Male,T-shirt,Clothing,62,NC,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly
290,49,Male,Coat,Outerwear,85,NY,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
291,58,Male,T-shirt,Clothing,33,CO,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50,PayPal,Weekly
292,57,Male,Dress,Clothing,26,DE,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly
293,60,Male,Shoes,Footwear,99,UT,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly
294,69,Male,Handbag,Accessories,39,CT,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually
295,70,Male,Skirt,Clothing,20,NJ,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months
296,53,Male,Sunglasses,Accessories,42,WV,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
297,25,Male,Sandals,Footwear,74,IN,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
298,48,Male,Shoes,Footwear,26,DE,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
299,69,Male,T-shirt,Clothing,53,MD,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,11,Venmo,Every 3 Months
300,25,Male,Sneakers,Footwear,80,PA,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly
301,29,Male,Hat,Accessories,98,IA,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly
302,46,Male,Skirt,Clothing,95,PA,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months
303,37,Male,Sweater,Clothing,44,DE,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months
304,20,Male,Sandals,Footwear,60,OR,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,Venmo,Weekly
305,40,Male,Dress,Clothing,84,OR,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
306,60,Male,Sweater,Clothing,59,UT,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually
307,26,Male,Jacket,Outerwear,49,ND,S,White,Summer,3.6,Yes,Express,Yes,Yes,4,Cash,Annually
308,29,Male,Gloves,Accessories,32,FL,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
309,66,Male,Handbag,Accessories,29,MD,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly
310,66,Male,Dress,Clothing,22,MN,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,21,Cash,Fortnightly
311,56,Male,Pants,Clothing,85,MT,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50,Cash,Fortnightly
312,69,Male,Jeans,Clothing,52,RI,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
313,38,Male,Pants,Clothing,89,MA,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually
314,42,Male,Dress,Clothing,77,VT,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
315,30,Male,Pants,Clothing,24,NJ,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
316,66,Male,Jewelry,Accessories,24,WI,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,24,Debit Card,Annually
317,36,Male,Handbag,Accessories,22,CA,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,46,Venmo,Monthly
318,58,Male,Sweater,Clothing,82,WV,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months
319,45,Male,Backpack,Accessories,67,SD,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,10,Cash,Annually
320,47,Male,Shorts,Clothing,74,ME,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months
321,66,Male,Jewelry,Accessories,72,KS,L,White,Summer,4.9,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly
322,41,Male,Sneakers,Footwear,36,VT,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
323,41,Male,Belt,Accessories,95,TN,S,Cyan,Winter,3.0,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
324,66,Male,Hoodie,Clothing,78,TN,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,29,PayPal,Bi-Weekly
325,37,Male,Shirt,Clothing,82,WY,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,37,Venmo,Quarterly
326,70,Male,Pants,Clothing,70,VT,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,38,Debit Card,Annually
327,62,Male,Scarf,Accessories,41,NJ,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly
328,61,Male,Coat,Outerwear,42,IA,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,PayPal,Weekly
329,48,Male,Coat,Outerwear,50,FL,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly
330,70,Male,Socks,Clothing,31,NV,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
331,46,Male,Sweater,Clothing,51,ND,M,Beige,Winter,3.7,Yes,Express,Yes,Yes,43,Venmo,Bi-Weekly
332,31,Male,Shirt,Clothing,98,FL,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,Yes,46,PayPal,Quarterly
333,19,Male,Shirt,Clothing,86,NY,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
334,39,Male,Sweater,Clothing,64,AK,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,41,Male,Blouse,Clothing,46,KS,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually
336,20,Male,Sweater,Clothing,85,OR,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,44,Venmo,Every 3 Months
337,36,Male,Hat,Accessories,81,RI,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16,PayPal,Annually
338,32,Male,Sweater,Clothing,59,NM,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually
339,69,Male,Hoodie,Clothing,79,MA,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly
340,40,Male,Shorts,Clothing,33,PA,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months
341,40,Male,Shorts,Clothing,47,NJ,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,39,Venmo,Every 3 Months
342,20,Male,Hat,Accessories,20,UT,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
343,64,Male,Coat,Outerwear,36,KY,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
344,27,Male,Sandals,Footwear,39,NE,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,Venmo,Monthly
345,24,Male,Skirt,Clothing,71,VA,M,Charcoal,Winter,4.0,Yes,Standard,Yes,Yes,46,Debit Card,Monthly
346,48,Male,Shoes,Footwear,59,WY,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Annually
347,49,Male,Jeans,Clothing,50,NM,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly
348,36,Male,Sandals,Footwear,41,OR,L,Red,Fall,3.9,Yes,Store Pickup,Yes,Yes,43,PayPal,Fortnightly
349,56,Male,Blouse,Clothing,59,SC,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,Yes,17,PayPal,Fortnightly
350,37,Male,Hat,Accessories,87,AZ,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,42,Male,Sweater,Clothing,68,KY,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
352,28,Male,Skirt,Clothing,90,NY,M,Teal,Winter,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
353,27,Male,Jeans,Clothing,71,TX,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
354,63,Male,Sneakers,Footwear,64,MO,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly
355,58,Male,Jewelry,Accessories,76,PA,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,Yes,42,Venmo,Weekly
356,37,Male,Jewelry,Accessories,42,OR,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Every 3 Months
357,56,Male,Pants,Clothing,80,NV,L,Black,Spring,3.8,Yes,Standard,Yes,Yes,27,Cash,Weekly
358,18,Male,Belt,Accessories,56,AR,M,Olive,Spring,4.0,Yes,Standard,Yes,Yes,16,Credit Card,Bi-Weekly
359,48,Male,Hat,Accessories,25,MN,XL,Magenta,Summer,3.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months
360,31,Male,Sneakers,Footwear,74,GA,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,Yes,30,Credit Card,Every 3 Months
361,51,Male,Pants,Clothing,30,RI,M,Teal,Summer,3.0,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly
362,65,Male,T-shirt,Clothing,96,NV,M,White,Spring,2.6,Yes,Free Shipping,Yes,Yes,45,Cash,Annually
363,53,Male,Sneakers,Footwear,64,TX,M,Charcoal,Fall,3.4,Yes,Free Shipping,Yes,Yes,1,Venmo,Fortnightly
364,55,Male,Shorts,Clothing,88,FL,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Fortnightly
365,62,Male,Shoes,Footwear,88,ND,L,Charcoal,Summer,3.0,Yes,Free Shipping,Yes,Yes,7,Venmo,Every 3 Months
366,55,Male,Gloves,Accessories,88,WV,XL,Gray,Summer,3.7,Yes,Standard,Yes,Yes,50,PayPal,Quarterly
367,64,Male,Socks,Clothing,36,NE,M,Turquoise,Spring,3.5,Yes,Store Pickup,Yes,Yes,37,Venmo,Fortnightly
368,52,Male,Dress,Clothing,40,TN,XL,Cyan,Spring,2.8,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly
369,24,Male,Handbag,Accessories,39,OK,M,Charcoal,Spring,4.5,Yes,Standard,Yes,Yes,29,Cash,Monthly
370,38,Male,Belt,Accessories,40,WI,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,Yes,45,PayPal,Quarterly
371,59,Male,Scarf,Accessories,34,OR,M,Olive,Winter,3.4,Yes,Express,Yes,Yes,13,PayPal,Weekly
372,27,Male,Sneakers,Footwear,83,NC,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Monthly
373,24,Male,Sweater,Clothing,85,PA,L,Orange,Summer,3.7,Yes,Standard,Yes,Yes,7,Debit Card,Weekly
374,23,Male,Coat,Outerwear,27,ND,L,White,Summer,4.6,Yes,Express,Yes,Yes,11,Venmo,Bi-Weekly
375,69,Male,Jewelry,Accessories,78,OH,S,Purple,Spring,5.0,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Monthly
376,59,Male,Sunglasses,Accessories,32,OK,M,Olive,Summer,4.4,Yes,Standard,Yes,Yes,6,Debit Card,Quarterly
377,51,Male,Shoes,Footwear,51,SC,S,Gray,Fall,4.9,Yes,Express,Yes,Yes,2,Venmo,Bi-Weekly
378,63,Male,Scarf,Accessories,32,ME,M,Silver,Spring,4.1,Yes,Standard,Yes,Yes,39,Credit Card,Every 3 Months
379,54,Male,Dress,Clothing,62,NV,L,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,23,Credit Card,Monthly
380,32,Male,T-shirt,Clothing,29,MT,S,Magenta,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,46,Debit Card,Bi-Weekly
381,39,Male,Backpack,Accessories,69,NH,XL,Beige,Fall,3.0,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Weekly
382,66,Male,Jewelry,Accessories,25,ME,L,Lavender,Winter,3.4,Yes,Store Pickup,Yes,Yes,3,Credit Card,Every 3 Months
383,28,Male,Jeans,Clothing,76,CA,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,47,PayPal,Quarterly
384,50,Male,Sunglasses,Accessories,77,WV,S,Magenta,Fall,2.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly
385,70,Male,Sweater,Clothing,33,CA,M,Beige,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,6,Venmo,Annually
386,67,Male,Shorts,Clothing,93,WV,S,Yellow,Fall,2.7,Yes,Next Day Air,Yes,Yes,12,Credit Card,Bi-Weekly
387,64,Male,Jewelry,Accessories,39,LA,L,Brown,Spring,3.4,Yes,Express,Yes,Yes,40,PayPal,Quarterly
388,45,Male,Coat,Outerwear,93,GA,L,Silver,Summer,4.6,Yes,Store Pickup,Yes,Yes,38,PayPal,Fortnightly
389,22,Male,Handbag,Accessories,82,WA,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,Yes,10,PayPal,Quarterly
390,27,Male,Boots,Footwear,42,VA,L,Purple,Spring,4.2,Yes,Standard,Yes,Yes,28,Bank Transfer,Monthly
391,25,Male,Gloves,Accessories,71,IN,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,19,PayPal,Annually
392,37,Male,Sweater,Clothing,86,MN,L,Gray,Spring,4.8,Yes,Standard,Yes,Yes,25,Cash,Fortnightly
393,26,Male,T-shirt,Clothing,82,ID,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,Yes,38,Credit Card,Annually
394,33,Male,Shoes,Footwear,65,VT,L,Maroon,Fall,4.2,Yes,Standard,Yes,Yes,6,PayPal,Fortnightly
395,43,Male,Scarf,Accessories,29,ND,M,Beige,Spring,4.8,Yes,Store Pickup,Yes,Yes,7,Debit Card,Bi-Weekly
396,37,Male,Sneakers,Footwear,65,RI,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,Yes,2,PayPal,Annually
397,46,Male,Dress,Clothing,88,SC,S,Black,Fall,3.9,Yes,Standard,Yes,Yes,24,Bank Transfer,Annually
398,22,Male,Belt,Accessories,46,MS,M,Indigo,Fall,3.0,Yes,Free Shipping,Yes,Yes,26,Cash,Annually
399,20,Male,Boots,Footwear,67,MT,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,Debit Card,Every 3 Months
400,60,Male,Scarf,Accessories,35,ID,L,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,10,Debit Card,Monthly
401,39,Male,Boots,Footwear,66,UT,M,Green,Winter,4.8,Yes,Free Shipping,Yes,Yes,14,PayPal,Fortnightly
402,43,Male,T-shirt,Clothing,91,OK,L,Orange,Fall,4.8,Yes,Standard,Yes,Yes,21,Cash,Quarterly
403,31,Male,Backpack,Accessories,78,CA,L,Cyan,Fall,3.0,Yes,Express,Yes,Yes,26,PayPal,Monthly
404,19,Male,Sneakers,Footwear,45,NV,M,Orange,Winter,4.5,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually
